cancer,omics,ROC,Sens,Spec,AUC,Precision,Recall,F,Accuracy,Kappa,Resample
COAD,CNV,0.704166666666667,0.3,1,0.445759624540112,1,0.3,0.461538461538462,0.879310344827586,0.414985590778098,Fold1.Rep05
COAD,CNV,0.541666666666667,0.111111111111111,0.9375,0.147100946871848,0.25,0.111111111111111,0.153846153846154,0.807017543859649,0.0627802690582959,Fold2.Rep05
COAD,CNV,0.296296296296296,0,1,0.110006359323121,NA,0,NA,0.842105263157895,0,Fold3.Rep05
COAD,CNV,0.538775510204082,0,0.979591836734694,0.172248178980736,0,0,NA,0.813559322033898,-0.031796502384738,Fold4.Rep05
COAD,CNV,0.65,0,1,0.220801056209552,NA,0,NA,0.827586206896552,0,Fold5.Rep05
COAD,CNV,0.472916666666667,0,1,0.180090019144044,NA,0,NA,0.827586206896552,0,Fold1.Rep06
COAD,CNV,0.547916666666667,0.2,0.979166666666667,0.270536477078705,0.666666666666667,0.2,0.307692307692308,0.844827586206897,0.247838616714698,Fold2.Rep06
COAD,CNV,0.358796296296296,0,0.916666666666667,0.117927411182405,0,0,NA,0.771929824561403,-0.10762331838565,Fold3.Rep06
COAD,CNV,0.573696145124717,0,1,0.215668644630827,NA,0,NA,0.844827586206897,0,Fold4.Rep06
COAD,CNV,0.45625,0.2,0.958333333333333,0.218381783019893,0.5,0.2,0.285714285714286,0.827586206896552,0.207650273224044,Fold5.Rep06
COAD,CNV,0.583333333333333,0.111111111111111,0.979166666666667,0.234401185215724,0.5,0.111111111111111,0.181818181818182,0.842105263157895,0.131979695431473,Fold1.Rep07
COAD,CNV,0.477083333333333,0,0.979166666666667,0.164452207604883,0,0,NA,0.810344827586207,-0.0323624595469255,Fold2.Rep07
COAD,CNV,0.461224489795918,0,1,0.16477196354046,NA,0,NA,0.830508474576271,0,Fold3.Rep07
COAD,CNV,0.364583333333333,0.1,0.958333333333333,0.163507229050182,0.333333333333333,0.1,0.153846153846154,0.810344827586207,0.0806916426512969,Fold4.Rep07
COAD,CNV,0.594907407407407,0,1,0.20014021585931,NA,0,NA,0.842105263157895,0,Fold5.Rep07
COAD,CNV,0.427083333333333,0.1,1,0.150108664917683,1,0.1,0.181818181818182,0.844827586206897,0.155339805825243,Fold1.Rep08
COAD,CNV,0.4625,0.1,0.9375,0.157067248141939,0.25,0.1,0.142857142857143,0.793103448275862,0.0491803278688531,Fold2.Rep08
COAD,CNV,0.469907407407407,0,1,0.153776607420313,NA,0,NA,0.842105263157895,0,Fold3.Rep08
COAD,CNV,0.451388888888889,0,0.916666666666667,0.135257275532228,0,0,NA,0.771929824561403,-0.10762331838565,Fold4.Rep08
COAD,CNV,0.640816326530612,0,0.979591836734694,0.267611637618453,0,0,NA,0.813559322033898,-0.031796502384738,Fold5.Rep08
COAD,CNV,0.552083333333333,0.1,1,0.16274236328173,1,0.1,0.181818181818182,0.844827586206897,0.155339805825243,Fold1.Rep09
COAD,CNV,0.590277777777778,0,0.958333333333333,0.199196633039773,0,0,NA,0.807017543859649,-0.0609137055837557,Fold2.Rep09
COAD,CNV,0.435416666666667,0,0.958333333333333,0.140595028356807,0,0,NA,0.793103448275862,-0.0609756097560974,Fold3.Rep09
COAD,CNV,0.537037037037037,0,1,0.219963274942311,NA,0,NA,0.842105263157895,0,Fold4.Rep09
COAD,CNV,0.420408163265306,0,0.979591836734694,0.134290591279552,0,0,NA,0.813559322033898,-0.031796502384738,Fold5.Rep09
COAD,CNV,0.6875,0.111111111111111,1,0.329958959272605,1,0.111111111111111,0.2,0.859649122807018,0.173913043478262,Fold1.Rep10
COAD,CNV,0.483333333333333,0,0.958333333333333,0.172555415746986,0,0,NA,0.793103448275862,-0.0609756097560974,Fold2.Rep10
COAD,CNV,0.451388888888889,0,0.979166666666667,0.133511089512501,0,0,NA,0.824561403508772,-0.0326086956521729,Fold3.Rep10
COAD,CNV,0.541666666666667,0,0.958333333333333,0.189441295944559,0,0,NA,0.793103448275862,-0.0609756097560974,Fold4.Rep10
COAD,CNV,0.53469387755102,0.1,0.938775510204082,0.161645046555809,0.25,0.1,0.142857142857143,0.796610169491525,0.0509383378016086,Fold5.Rep10
COAD,Methy,0.46875,0,0.979166666666667,0.174659121925029,0,0,NA,0.810344827586207,-0.0323624595469255,Fold1.Rep01
COAD,Methy,0.5,0,1,0.145468610046611,NA,0,NA,0.842105263157895,0,Fold2.Rep01
COAD,Methy,0.540816326530612,0,1,0.162027938313101,NA,0,NA,0.830508474576271,0,Fold3.Rep01
COAD,Methy,0.666666666666667,0.1,1,0.248674353674354,1,0.1,0.181818181818182,0.844827586206897,0.155339805825243,Fold4.Rep01
COAD,Methy,0.412037037037037,0,0.958333333333333,0.132085888552538,0,0,NA,0.807017543859649,-0.0609137055837557,Fold5.Rep01
COAD,Methy,0.613425925925926,0.111111111111111,1,0.195040501897564,1,0.111111111111111,0.2,0.859649122807018,0.173913043478262,Fold1.Rep02
COAD,Methy,0.526530612244898,0,0.979591836734694,0.166963033589807,0,0,NA,0.813559322033898,-0.031796502384738,Fold2.Rep02
COAD,Methy,0.5,0,1,0.166055565448446,NA,0,NA,0.842105263157895,0,Fold3.Rep02
COAD,Methy,0.408333333333333,0.1,1,0.128118525246211,1,0.1,0.181818181818182,0.844827586206897,0.155339805825243,Fold4.Rep02
COAD,Methy,0.51875,0,0.979166666666667,0.164640692625515,0,0,NA,0.810344827586207,-0.0323624595469255,Fold5.Rep02
COAD,Methy,0.497916666666667,0,1,0.164660355910641,NA,0,NA,0.827586206896552,0,Fold1.Rep03
COAD,Methy,0.542857142857143,0.1,1,0.294893848346522,1,0.1,0.181818181818182,0.847457627118644,0.155802861685214,Fold2.Rep03
COAD,Methy,0.45625,0,1,0.162618910714214,NA,0,NA,0.827586206896552,0,Fold3.Rep03
COAD,Methy,0.520833333333333,0,1,0.156900077139109,NA,0,NA,0.842105263157895,0,Fold4.Rep03
COAD,Methy,0.657407407407407,0,1,0.220379183573628,NA,0,NA,0.842105263157895,0,Fold5.Rep03
COAD,Methy,0.483796296296296,0.111111111111111,0.979166666666667,0.130733090916182,0.5,0.111111111111111,0.181818181818182,0.842105263157895,0.131979695431473,Fold1.Rep04
COAD,Methy,0.647916666666667,0,1,0.24906414255679,NA,0,NA,0.827586206896552,0,Fold2.Rep04
COAD,Methy,0.558333333333333,0,0.979166666666667,0.205828479921038,0,0,NA,0.810344827586207,-0.0323624595469255,Fold3.Rep04
COAD,Methy,0.657407407407407,0,1,0.222555497720688,NA,0,NA,0.842105263157895,0,Fold4.Rep04
COAD,Methy,0.479591836734694,0,0.979591836734694,0.279011083455918,0,0,NA,0.813559322033898,-0.031796502384738,Fold5.Rep04
COAD,Methy,0.402083333333333,0,1,0.153519699926619,NA,0,NA,0.827586206896552,0,Fold1.Rep05
COAD,Methy,0.488425925925926,0,0.958333333333333,0.15040760771378,0,0,NA,0.807017543859649,-0.0609137055837557,Fold2.Rep05
COAD,Methy,0.509259259259259,0.111111111111111,1,0.146114872971331,1,0.111111111111111,0.2,0.859649122807018,0.173913043478262,Fold3.Rep05
COAD,Methy,0.485714285714286,0,1,0.151876511470104,NA,0,NA,0.830508474576271,0,Fold4.Rep05
COAD,Methy,0.439583333333333,0,1,0.144553808559241,NA,0,NA,0.827586206896552,0,Fold5.Rep05
COAD,Methy,0.520833333333333,0,0.979166666666667,0.165611225526513,0,0,NA,0.810344827586207,-0.0323624595469255,Fold1.Rep06
COAD,Methy,0.683333333333333,0,1,0.28870919402975,NA,0,NA,0.827586206896552,0,Fold2.Rep06
COAD,Methy,0.483796296296296,0,0.958333333333333,0.140058143947178,0,0,NA,0.807017543859649,-0.0609137055837557,Fold3.Rep06
COAD,Methy,0.673469387755102,0,1,0.252796349264862,NA,0,NA,0.844827586206897,0,Fold4.Rep06
COAD,Methy,0.416666666666667,0,1,0.155816390315038,NA,0,NA,0.827586206896552,0,Fold5.Rep06
COAD,Methy,0.543981481481482,0,1,0.156442436759907,NA,0,NA,0.842105263157895,0,Fold1.Rep07
COAD,Methy,0.502083333333333,0,0.979166666666667,0.161057005792179,0,0,NA,0.810344827586207,-0.0323624595469255,Fold2.Rep07
COAD,Methy,0.526530612244898,0,0.979591836734694,0.18508469943935,0,0,NA,0.813559322033898,-0.031796502384738,Fold3.Rep07
COAD,Methy,0.545833333333333,0,1,0.181327102382008,NA,0,NA,0.827586206896552,0,Fold4.Rep07
COAD,Methy,0.655092592592593,0,0.979166666666667,0.210046234281652,0,0,NA,0.824561403508772,-0.0326086956521729,Fold5.Rep07
COAD,Methy,0.429166666666667,0,1,0.141861828018923,NA,0,NA,0.827586206896552,0,Fold1.Rep08
COAD,Methy,0.502083333333333,0,0.979166666666667,0.178063584197422,0,0,NA,0.810344827586207,-0.0323624595469255,Fold2.Rep08
COAD,Methy,0.428240740740741,0,1,0.132491322926976,NA,0,NA,0.842105263157895,0,Fold3.Rep08
COAD,Methy,0.55787037037037,0,0.9375,0.19253891834392,0,0,NA,0.789473684210526,-0.0857142857142855,Fold4.Rep08
COAD,Methy,0.438775510204082,0,1,0.157003162608808,NA,0,NA,0.830508474576271,0,Fold5.Rep08
COAD,Methy,0.40625,0,1,0.133635885166149,NA,0,NA,0.827586206896552,0,Fold1.Rep09
COAD,Methy,0.430555555555556,0.111111111111111,0.979166666666667,0.134472678793673,0.5,0.111111111111111,0.181818181818182,0.842105263157895,0.131979695431473,Fold2.Rep09
COAD,Methy,0.53125,0,0.916666666666667,0.163720622519035,0,0,NA,0.758620689655172,-0.109289617486338,Fold3.Rep09
COAD,Methy,0.530092592592593,0,1,0.191874223461648,NA,0,NA,0.842105263157895,0,Fold4.Rep09
COAD,Methy,0.281632653061224,0,1,0.112979888040147,NA,0,NA,0.830508474576271,0,Fold5.Rep09
COAD,Methy,0.506944444444444,0,1,0.154320602614617,NA,0,NA,0.842105263157895,0,Fold1.Rep10
COAD,Methy,0.479166666666667,0.1,0.979166666666667,0.16736405188762,0.5,0.1,0.166666666666667,0.827586206896552,0.115853658536585,Fold2.Rep10
COAD,Methy,0.472222222222222,0,0.979166666666667,0.148953109332143,0,0,NA,0.824561403508772,-0.0326086956521729,Fold3.Rep10
COAD,Methy,0.491666666666667,0.1,0.979166666666667,0.158905794372568,0.5,0.1,0.166666666666667,0.827586206896552,0.115853658536585,Fold4.Rep10
COAD,Methy,0.589795918367347,0.1,1,0.246148709593025,1,0.1,0.181818181818182,0.847457627118644,0.155802861685214,Fold5.Rep10
COAD,miRNA,0.55,0.2,0.979166666666667,0.235877015016882,0.666666666666667,0.2,0.307692307692308,0.844827586206897,0.247838616714698,Fold1.Rep01
COAD,miRNA,0.532407407407407,0,1,0.258248895606881,NA,0,NA,0.842105263157895,0,Fold2.Rep01
COAD,miRNA,0.416326530612245,0,1,0.139352380281155,NA,0,NA,0.830508474576271,0,Fold3.Rep01
COAD,miRNA,0.697916666666667,0,1,0.284808023419822,NA,0,NA,0.827586206896552,0,Fold4.Rep01
COAD,miRNA,0.650462962962963,0,0.979166666666667,0.241381352466109,0,0,NA,0.824561403508772,-0.0326086956521729,Fold5.Rep01
COAD,miRNA,0.483796296296296,0.111111111111111,1,0.130951033307391,1,0.111111111111111,0.2,0.859649122807018,0.173913043478262,Fold1.Rep02
COAD,miRNA,0.636734693877551,0,1,0.1902706285328,NA,0,NA,0.830508474576271,0,Fold2.Rep02
COAD,miRNA,0.604166666666667,0,1,0.2061450092176,NA,0,NA,0.842105263157895,0,Fold3.Rep02
COAD,miRNA,0.395833333333333,0,0.979166666666667,0.137100794171813,0,0,NA,0.810344827586207,-0.0323624595469255,Fold4.Rep02
COAD,miRNA,0.641666666666667,0,0.979166666666667,0.250345869745061,0,0,NA,0.810344827586207,-0.0323624595469255,Fold5.Rep02
COAD,miRNA,0.5,0,1,0.217256921239133,NA,0,NA,0.827586206896552,0,Fold1.Rep03
COAD,miRNA,0.608163265306122,0,1,0.23808121776632,NA,0,NA,0.830508474576271,0,Fold2.Rep03
COAD,miRNA,0.458333333333333,0,0.979166666666667,0.147041557665763,0,0,NA,0.810344827586207,-0.0323624595469255,Fold3.Rep03
COAD,miRNA,0.921296296296296,0,1,0.545211759917642,NA,0,NA,0.842105263157895,0,Fold4.Rep03
COAD,miRNA,0.44212962962963,0,1,0.195571209375711,NA,0,NA,0.842105263157895,0,Fold5.Rep03
COAD,miRNA,0.530092592592593,0,1,0.150235731327775,NA,0,NA,0.842105263157895,0,Fold1.Rep04
COAD,miRNA,0.697916666666667,0,1,0.331367786481686,NA,0,NA,0.827586206896552,0,Fold2.Rep04
COAD,miRNA,0.5875,0,1,0.273838272646412,NA,0,NA,0.827586206896552,0,Fold3.Rep04
COAD,miRNA,0.541666666666667,0,0.979166666666667,0.162679447105995,0,0,NA,0.824561403508772,-0.0326086956521729,Fold4.Rep04
COAD,miRNA,0.610204081632653,0,1,0.232785448986906,NA,0,NA,0.830508474576271,0,Fold5.Rep04
COAD,miRNA,0.604166666666667,0,1,0.237943590038633,NA,0,NA,0.827586206896552,0,Fold1.Rep05
COAD,miRNA,0.400462962962963,0,1,0.129202192957297,NA,0,NA,0.842105263157895,0,Fold2.Rep05
COAD,miRNA,0.594907407407407,0,1,0.222348589840349,NA,0,NA,0.842105263157895,0,Fold3.Rep05
COAD,miRNA,0.602040816326531,0,1,0.185297178813534,NA,0,NA,0.830508474576271,0,Fold4.Rep05
COAD,miRNA,0.583333333333333,0.1,0.958333333333333,0.226249578166473,0.333333333333333,0.1,0.153846153846154,0.810344827586207,0.0806916426512969,Fold5.Rep05
COAD,miRNA,0.683333333333333,0,1,0.310326701412272,NA,0,NA,0.827586206896552,0,Fold1.Rep06
COAD,miRNA,0.4875,0,1,0.168652939085629,NA,0,NA,0.827586206896552,0,Fold2.Rep06
COAD,miRNA,0.594907407407407,0,1,0.197280949419627,NA,0,NA,0.842105263157895,0,Fold3.Rep06
COAD,miRNA,0.791383219954649,0,1,0.396209112684176,NA,0,NA,0.844827586206897,0,Fold4.Rep06
COAD,miRNA,0.4875,0,1,0.150067230355827,NA,0,NA,0.827586206896552,0,Fold5.Rep06
COAD,miRNA,0.543981481481482,0,0.979166666666667,0.154720859863607,0,0,NA,0.824561403508772,-0.0326086956521729,Fold1.Rep07
COAD,miRNA,0.710416666666667,0,1,0.38844741158002,NA,0,NA,0.827586206896552,0,Fold2.Rep07
COAD,miRNA,0.416326530612245,0,1,0.142532129735924,NA,0,NA,0.830508474576271,0,Fold3.Rep07
COAD,miRNA,0.61875,0,1,0.355613028004724,NA,0,NA,0.827586206896552,0,Fold4.Rep07
COAD,miRNA,0.611111111111111,0,0.9375,0.197883002401417,0,0,NA,0.789473684210526,-0.0857142857142855,Fold5.Rep07
COAD,miRNA,0.472916666666667,0,0.916666666666667,0.15292844815337,0,0,NA,0.758620689655172,-0.109289617486338,Fold1.Rep08
COAD,miRNA,0.520833333333333,0,1,0.180192303261631,NA,0,NA,0.827586206896552,0,Fold2.Rep08
COAD,miRNA,0.476851851851852,0,1,0.153984557101156,NA,0,NA,0.842105263157895,0,Fold3.Rep08
COAD,miRNA,0.631944444444444,0.111111111111111,0.958333333333333,0.240276824530136,0.333333333333333,0.111111111111111,0.166666666666667,0.824561403508772,0.0952380952380955,Fold4.Rep08
COAD,miRNA,0.761224489795918,0,1,0.38862291884272,NA,0,NA,0.830508474576271,0,Fold5.Rep08
COAD,miRNA,0.70625,0,1,0.429372587474813,NA,0,NA,0.827586206896552,0,Fold1.Rep09
COAD,miRNA,0.532407407407407,0,1,0.162658460388806,NA,0,NA,0.842105263157895,0,Fold2.Rep09
COAD,miRNA,0.41875,0,1,0.163000785934752,NA,0,NA,0.827586206896552,0,Fold3.Rep09
COAD,miRNA,0.606481481481482,0,0.958333333333333,0.219018027847197,0,0,NA,0.807017543859649,-0.0609137055837557,Fold4.Rep09
COAD,miRNA,0.653061224489796,0,1,0.230791573604223,NA,0,NA,0.830508474576271,0,Fold5.Rep09
COAD,miRNA,0.645833333333333,0,1,0.234625071152918,NA,0,NA,0.842105263157895,0,Fold1.Rep10
COAD,miRNA,0.541666666666667,0,0.958333333333333,0.196547999731647,0,0,NA,0.793103448275862,-0.0609756097560974,Fold2.Rep10
COAD,miRNA,0.604166666666667,0,1,0.187612429522596,NA,0,NA,0.842105263157895,0,Fold3.Rep10
COAD,miRNA,0.63125,0,1,0.257156019834931,NA,0,NA,0.827586206896552,0,Fold4.Rep10
COAD,miRNA,0.53265306122449,0,1,0.215824341980361,NA,0,NA,0.830508474576271,0,Fold5.Rep10
COAD,mRNA,0.56875,0,1,0.214981217714904,NA,0,NA,0.827586206896552,0,Fold1.Rep01
COAD,mRNA,0.4375,0,1,0.142392837861044,NA,0,NA,0.842105263157895,0,Fold2.Rep01
COAD,mRNA,0.459183673469388,0,0.938775510204082,0.149884575522958,0,0,NA,0.779661016949153,-0.0848656294200847,Fold3.Rep01
COAD,mRNA,0.635416666666667,0,0.979166666666667,0.341898126108697,0,0,NA,0.810344827586207,-0.0323624595469255,Fold4.Rep01
COAD,mRNA,0.513888888888889,0.111111111111111,0.979166666666667,0.207791046337641,0.5,0.111111111111111,0.181818181818182,0.842105263157895,0.131979695431473,Fold5.Rep01
COAD,mRNA,0.576388888888889,0,0.979166666666667,0.181336902185953,0,0,NA,0.824561403508772,-0.0326086956521729,Fold1.Rep02
COAD,mRNA,0.469387755102041,0,0.918367346938776,0.160751986169074,0,0,NA,0.76271186440678,-0.107238605898123,Fold2.Rep02
COAD,mRNA,0.539351851851852,0,1,0.158624877855234,NA,0,NA,0.842105263157895,0,Fold3.Rep02
COAD,mRNA,0.4875,0.1,0.979166666666667,0.220264370324206,0.5,0.1,0.166666666666667,0.827586206896552,0.115853658536585,Fold4.Rep02
COAD,mRNA,0.379166666666667,0,1,0.132140409937946,NA,0,NA,0.827586206896552,0,Fold5.Rep02
COAD,mRNA,0.489583333333333,0.1,0.958333333333333,0.152064259383671,0.333333333333333,0.1,0.153846153846154,0.810344827586207,0.0806916426512969,Fold1.Rep03
COAD,mRNA,0.571428571428571,0,1,0.247514115563234,NA,0,NA,0.830508474576271,0,Fold2.Rep03
COAD,mRNA,0.458333333333333,0,0.979166666666667,0.145894101455247,0,0,NA,0.810344827586207,-0.0323624595469255,Fold3.Rep03
COAD,mRNA,0.641203703703704,0.222222222222222,0.958333333333333,0.29685609714002,0.5,0.222222222222222,0.307692307692308,0.842105263157895,0.233183856502242,Fold4.Rep03
COAD,mRNA,0.523148148148148,0,0.979166666666667,0.197361394529765,0,0,NA,0.824561403508772,-0.0326086956521729,Fold5.Rep03
COAD,mRNA,0.520833333333333,0.111111111111111,0.958333333333333,0.191112909469463,0.333333333333333,0.111111111111111,0.166666666666667,0.824561403508772,0.0952380952380955,Fold1.Rep04
COAD,mRNA,0.558333333333333,0.1,1,0.221515254802861,1,0.1,0.181818181818182,0.844827586206897,0.155339805825243,Fold2.Rep04
COAD,mRNA,0.59375,0,0.979166666666667,0.208089124688148,0,0,NA,0.810344827586207,-0.0323624595469255,Fold3.Rep04
COAD,mRNA,0.636574074074074,0.111111111111111,0.979166666666667,0.19868464051095,0.5,0.111111111111111,0.181818181818182,0.842105263157895,0.131979695431473,Fold4.Rep04
COAD,mRNA,0.491836734693878,0,0.959183673469388,0.154517650784722,0,0,NA,0.796610169491525,-0.0598802395209575,Fold5.Rep04
COAD,mRNA,0.485416666666667,0.1,0.979166666666667,0.16922679463062,0.5,0.1,0.166666666666667,0.827586206896552,0.115853658536585,Fold1.Rep05
COAD,mRNA,0.328703703703704,0,0.958333333333333,0.122753810567381,0,0,NA,0.807017543859649,-0.0609137055837557,Fold2.Rep05
COAD,mRNA,0.363425925925926,0,0.958333333333333,0.13890282410122,0,0,NA,0.807017543859649,-0.0609137055837557,Fold3.Rep05
COAD,mRNA,0.502040816326531,0.1,0.959183673469388,0.172967257264785,0.333333333333333,0.1,0.153846153846154,0.813559322033898,0.0820367751060823,Fold4.Rep05
COAD,mRNA,0.635416666666667,0.2,0.958333333333333,0.26037931682836,0.5,0.2,0.285714285714286,0.827586206896552,0.207650273224044,Fold5.Rep05
COAD,mRNA,0.577083333333333,0.1,0.979166666666667,0.277529847203994,0.5,0.1,0.166666666666667,0.827586206896552,0.115853658536585,Fold1.Rep06
COAD,mRNA,0.7125,0.1,0.9375,0.292688902287117,0.25,0.1,0.142857142857143,0.793103448275862,0.0491803278688531,Fold2.Rep06
COAD,mRNA,0.391203703703704,0,0.895833333333333,0.125545569540989,0,0,NA,0.754385964912281,-0.127118644067796,Fold3.Rep06
COAD,mRNA,0.478458049886621,0,0.979591836734694,0.163183418989068,0,0,NA,0.827586206896552,-0.0320284697508894,Fold4.Rep06
COAD,mRNA,0.50625,0,0.979166666666667,0.17555940604779,0,0,NA,0.810344827586207,-0.0323624595469255,Fold5.Rep06
COAD,mRNA,0.613425925925926,0,0.958333333333333,0.207849803810902,0,0,NA,0.807017543859649,-0.0609137055837557,Fold1.Rep07
COAD,mRNA,0.489583333333333,0.1,0.958333333333333,0.224410217659435,0.333333333333333,0.1,0.153846153846154,0.810344827586207,0.0806916426512969,Fold2.Rep07
COAD,mRNA,0.404081632653061,0,0.979591836734694,0.131659317639881,0,0,NA,0.813559322033898,-0.031796502384738,Fold3.Rep07
COAD,mRNA,0.516666666666667,0,1,0.230498015629011,NA,0,NA,0.827586206896552,0,Fold4.Rep07
COAD,mRNA,0.650462962962963,0.111111111111111,0.979166666666667,0.231113248197823,0.5,0.111111111111111,0.181818181818182,0.842105263157895,0.131979695431473,Fold5.Rep07
COAD,mRNA,0.31875,0,0.979166666666667,0.120050897322117,0,0,NA,0.810344827586207,-0.0323624595469255,Fold1.Rep08
COAD,mRNA,0.53125,0,1,0.185792031638912,NA,0,NA,0.827586206896552,0,Fold2.Rep08
COAD,mRNA,0.618055555555556,0,1,0.19288194296999,NA,0,NA,0.842105263157895,0,Fold3.Rep08
COAD,mRNA,0.518518518518518,0,0.9375,0.16545948888072,0,0,NA,0.789473684210526,-0.0857142857142855,Fold4.Rep08
COAD,mRNA,0.546938775510204,0.1,0.938775510204082,0.197906268111685,0.25,0.1,0.142857142857143,0.796610169491525,0.0509383378016086,Fold5.Rep08
COAD,mRNA,0.6,0,0.958333333333333,0.223594349934342,0,0,NA,0.793103448275862,-0.0609756097560974,Fold1.Rep09
COAD,mRNA,0.386574074074074,0.222222222222222,0.979166666666667,0.188668293446507,0.666666666666667,0.222222222222222,0.333333333333333,0.859649122807018,0.276190476190476,Fold2.Rep09
COAD,mRNA,0.3875,0,0.979166666666667,0.146523508318101,0,0,NA,0.810344827586207,-0.0323624595469255,Fold3.Rep09
COAD,mRNA,0.530092592592593,0.111111111111111,1,0.158692340495923,1,0.111111111111111,0.2,0.859649122807018,0.173913043478262,Fold4.Rep09
COAD,mRNA,0.383673469387755,0,1,0.138032358053531,NA,0,NA,0.830508474576271,0,Fold5.Rep09
COAD,mRNA,0.611111111111111,0,1,0.214575821622311,NA,0,NA,0.842105263157895,0,Fold1.Rep10
COAD,mRNA,0.572916666666667,0.1,0.979166666666667,0.219109047836326,0.5,0.1,0.166666666666667,0.827586206896552,0.115853658536585,Fold2.Rep10
COAD,mRNA,0.43287037037037,0,0.979166666666667,0.138323384915143,0,0,NA,0.824561403508772,-0.0326086956521729,Fold3.Rep10
COAD,mRNA,0.41875,0,0.958333333333333,0.149706819411423,0,0,NA,0.793103448275862,-0.0609756097560974,Fold4.Rep10
COAD,mRNA,0.636734693877551,0,0.979591836734694,0.248026524008066,0,0,NA,0.813559322033898,-0.031796502384738,Fold5.Rep10
COAD,multi,0.5625,0,0.958333333333333,0.199519383560293,0,0,NA,0.793103448275862,-0.0609756097560974,Fold1.Rep01
COAD,multi,0.472222222222222,0,1,0.147825096531763,NA,0,NA,0.842105263157895,0,Fold2.Rep01
COAD,multi,0.469387755102041,0,0.938775510204082,0.161799664878263,0,0,NA,0.779661016949153,-0.0848656294200847,Fold3.Rep01
COAD,multi,0.664583333333333,0.1,1,0.316440629485823,1,0.1,0.181818181818182,0.844827586206897,0.155339805825243,Fold4.Rep01
COAD,multi,0.497685185185185,0,0.9375,0.182318498089375,0,0,NA,0.789473684210526,-0.0857142857142855,Fold5.Rep01
COAD,multi,0.578703703703704,0,1,0.231353560222166,NA,0,NA,0.842105263157895,0,Fold1.Rep02
COAD,multi,0.510204081632653,0.1,1,0.238759497369561,1,0.1,0.181818181818182,0.847457627118644,0.155802861685214,Fold2.Rep02
COAD,multi,0.608796296296296,0,1,0.195006205977812,NA,0,NA,0.842105263157895,0,Fold3.Rep02
COAD,multi,0.51875,0,0.979166666666667,0.186244524154833,0,0,NA,0.810344827586207,-0.0323624595469255,Fold4.Rep02
COAD,multi,0.454166666666667,0,1,0.154352820508441,NA,0,NA,0.827586206896552,0,Fold5.Rep02
